,video_id,comment,comment_cleaned
83,kI_spMxp6t8,"Think of a scenario: someone came into your house as a guest and you let them stay. But within a few days he said that he's also the owner of the house, and after a few more days he kicked you out of YOUR OWN HOUSE.

The same thing happened with the people of Palestine, they were the house owner and now Israel forcefully trying to kick them out of their own lands.","think of a scenario: someone came into your house as a guest and you let them stay. but within a few days he said that he's also the owner of the house, and after a few more days he kicked you out of your own house.

the same thing happened with the people of palestine, they were the house owner and now israel forcefully trying to kick them out of their own lands."
84,kI_spMxp6t8,"I don't know... the whole ""We're God's chosen people"" thing doesn't sound that much different than Hitler declaring the Germans to be the master race to me.","i don't know... the whole ""we're god's chosen people"" thing doesn't sound that much different than hitler declaring the germans to be the master race to me."
85,kI_spMxp6t8,What right did America and Britain have to sign off another man's land to another people? This is the root cause of the conflict in the Middle East.,what right did america and britain have to sign off another man's land to another people? this is the root cause of the conflict in the middle east.
86,kI_spMxp6t8,I want to see more information on this topic but it does seem to be a major issue. I must admit that I agree with the people of Palestine. Israel seems to be more evil in their actions to steal the land of Palestine. I think this situation should have been treated differently and all of this violence will not happen.,i want to see more information on this topic but it does seem to be a major issue. i must admit that i agree with the people of palestine. israel seems to be more evil in their actions to steal the land of palestine. i think this situation should have been treated differently and all of this violence will not happen.
87,kI_spMxp6t8,"Similarly in India, British left in a rush and left India and Pakistan fighting against each other.","similarly in india, british left in a rush and left india and pakistan fighting against each other."
88,kI_spMxp6t8,"Compared to western reworks on this topic, this video is qualitative and truthful. Thank you, you are doing indispensable work against hypocritical reporting.","compared to western reworks on this topic, this video is qualitative and truthful. thank you, you are doing indispensable work against hypocritical reporting."
89,ZXfuqUhzESg,Britain as well as many European nations on history have started many conflicts around the world that people are still suffering from in those respective countries.,britain as well as many european nations on history have started many conflicts around the world that people are still suffering from in those respective countries.
90,ZXfuqUhzESg,I wish this could be part of school teaching so our children will learn.,i wish this could be part of school teaching so our children will learn.
91,ZXfuqUhzESg,"It is very good to see a piece which gives such a clear history of the deals, both secret and open, which have led to the conflict which continues.  It is important for everybody to understand how this has come about.","it is very good to see a piece which gives such a clear history of the deals, both secret and open, which have led to the conflict which continues.  it is important for everybody to understand how this has come about."
92,ZXfuqUhzESg,"I appreciate the work that went into making this documentary. Whoever you are, thank you.","i appreciate the work that went into making this documentary. whoever you are, thank you."
93,ZXfuqUhzESg,"It's funny how we get the rawness of history through the windows of documentaries and such a like, but never taught in the educational system.","it's funny how we get the rawness of history through the windows of documentaries and such a like, but never taught in the educational system."
94,ZXfuqUhzESg,"By far this is the very best documentary on The Israeli-Palestinian Conflict that I have ever seen!
Beautifully created and laid out!","by far this is the very best documentary on the israeli-palestinian conflict that i have ever seen!
beautifully created and laid out!"
95,zE8GCX1w3ys,I’ve been trying to figure this conflict out. The problem is every video has a different narrative.,i’ve been trying to figure this conflict out. the problem is every video has a different narrative.
96,zE8GCX1w3ys,You left out the part where 2/3 of the area was given to create Jordan.,you left out the part where 2/3 of the area was given to create jordan.
97,zE8GCX1w3ys,"Historical fact; The Romans changed the name of Judea to Syria Palaestinia in 135 AD after the Bar Kokhva Revolt, which is sometimes called the Third Jewish-Roman War. At the same time, the Romans expelled most Jews from the province. The purpose was to destroy the cultural identity of the province, and spread the Jews throughout the empire in order to prevent another revolt.","historical fact; the romans changed the name of judea to syria palaestinia in 135 ad after the bar kokhva revolt, which is sometimes called the third jewish-roman war. at the same time, the romans expelled most jews from the province. the purpose was to destroy the cultural identity of the province, and spread the jews throughout the empire in order to prevent another revolt."
98,zE8GCX1w3ys,The way he emphasizes the 27% when speaking about the Jewish population rising really says it all.,the way he emphasizes the 27% when speaking about the jewish population rising really says it all.
99,zE8GCX1w3ys,What about the 3000 years before the first world war? And you failed to mention the Balfour agreement.,what about the 3000 years before the first world war? and you failed to mention the balfour agreement.
100,zE8GCX1w3ys,Lol “Let’s go back to the beginning 1916” 😂😂 oh yea that’s totally the beginning,lol “let’s go back to the beginning 1916” 😂😂 oh yea that’s totally the begin
